0.000000000000000000e+00,-1.905251385750986876e-02
2.083333333333333218e-02,-3.808861184604707406e-02
4.166666666666666435e-02,-5.710770452887953263e-02
6.250000000000000000e-02,-7.610920460759937334e-02
8.333333333333332871e-02,-9.509252699316354807e-02
1.041666666666666574e-01,-1.140570888763488139e-01
1.250000000000000000e-01,-1.330023097976033575e-01
1.458333333333333148e-01,-1.519276117162778050e-01
1.666666666666666574e-01,-1.708324190792186170e-01
1.875000000000000000e-01,-1.897161588887071593e-01
2.083333333333333148e-01,-2.085782607697280466e-01
2.291666666666666574e-01,-2.274181570365506333e-01
2.500000000000000000e-01,-2.462352827586077597e-01
2.708333333333333148e-01,-2.650290758256562129e-01
2.916666666666666297e-01,-2.837989770122041899e-01
3.125000000000000000e-01,-3.025444300411899157e-01
3.333333333333333148e-01,-3.212648816468978152e-01
3.541666666666666297e-01,-3.399597816370978909e-01
3.750000000000000000e-01,-3.586285829543937043e-01
3.958333333333333148e-01,-3.772707417367663352e-01
4.166666666666666297e-01,-1.117985187095679178e-01
4.375000000000000000e-01,1.106107289417514097e-03
4.583333333333333148e-01,7.865878413544180429e-04
4.791666666666666297e-01,5.389077937015583977e-04
5.000000000000000000e-01,3.248611737659739054e-04
5.208333333333332593e-01,1.838672150035326573e-04
5.416666666666666297e-01,1.217769926529451742e-04
5.625000000000000000e-01,8.046014845893099260e-05
5.833333333333332593e-01,5.322661259904567718e-05
6.041666666666666297e-01,5.475867028476716358e-05
6.250000000000000000e-01,6.615169931720220678e-05
6.458333333333332593e-01,3.869786781918703455e-05
6.666666666666666297e-01,-3.398998376142074382e-05
6.875000000000000000e-01,3.807650372926116300e-05
7.083333333333332593e-01,-3.541135754504083286e-05
7.291666666666666297e-01,4.576101722342197295e-05
7.500000000000000000e-01,-4.491647567514108277e-05
7.708333333333332593e-01,4.545663461867979760e-05
7.916666666666666297e-01,-4.510574732764522504e-05
8.125000000000000000e-01,4.534145658857289748e-05
8.333333333333332593e-01,-4.518903665050311158e-05
8.541666666666666297e-01,4.529142298233127320e-05
8.750000000000000000e-01,-4.522521536465349407e-05
8.958333333333332593e-01,4.526968957763470233e-05
9.166666666666666297e-01,-4.524093054248399040e-05
9.375000000000000000e-01,4.526024910549110089e-05
9.583333333333332593e-01,-4.524775684764184569e-05
9.791666666666666297e-01,4.525614837937001755e-05
1.000000000000000000e+00,-4.525072203780209495e-05
1.020833333333333259e+00,4.525436712185656671e-05
1.041666666666666519e+00,-4.525201005137896582e-05
1.062500000000000000e+00,4.525359339572912823e-05
1.083333333333333259e+00,-4.525256953547777267e-05
1.104166666666666519e+00,4.525325730715635750e-05
1.125000000000000000e+00,-4.525281256380353501e-05
1.145833333333333259e+00,4.525311130944851060e-05
1.166666666666666519e+00,-4.525291813244113406e-05
1.187500000000000000e+00,4.525304790552967665e-05
1.208333333333333259e+00,-4.525296399181689272e-05
1.229166666666666519e+00,4.525302035988205615e-05
1.250000000000000000e+00,-4.525298391210800381e-05
1.270833333333333259e+00,4.525300839863365815e-05
1.291666666666666519e+00,-4.525299256524480465e-05
1.312500000000000000e+00,4.525300320290396097e-05
1.333333333333333259e+00,-4.525299633045603773e-05
1.354166666666666519e+00,4.525300094463356737e-05
1.375000000000000000e+00,-4.525299796389811724e-05
1.395833333333333259e+00,4.525299997221437359e-05
1.416666666666666519e+00,-4.525299868098943412e-05
1.437500000000000000e+00,4.525299955089167464e-05
1.458333333333333259e+00,-4.525299898691052120e-05
1.479166666666666519e+00,4.525299936559458447e-05
1.500000000000000000e+00,-4.525299912209925640e-05
1.520833333333333259e+00,4.525299929488508718e-05
1.541666666666666519e+00,-4.525299918856475270e-05
1.562500000000000000e+00,4.525299925967930792e-05
1.583333333333333259e+00,-4.525299921420309832e-05
1.604166666666666519e+00,4.525299924635402954e-05
1.625000000000000000e+00,-4.525299923030393426e-05
1.645833333333333259e+00,4.525299924674781177e-05
1.666666666666666519e+00,-4.525299923529039689e-05
1.687500000000000000e+00,4.525299924419039568e-05
1.708333333333333259e+00,-4.525299923871907784e-05
1.729166666666666519e+00,4.525299925014266561e-05
1.750000000000000000e+00,-4.525299924870674825e-05
1.770833333333333259e+00,4.525299924659168666e-05
