0.000000000000000000e+00,-5.819577531654518971e-23
2.083333333333333218e-02,3.081354774076026395e-07
4.166666666666666435e-02,6.751025202875779526e-06
6.250000000000000000e-02,3.711954264945181004e-05
8.333333333333332871e-02,1.217378085863104196e-04
1.041666666666666574e-01,3.033503571129467723e-04
1.250000000000000000e-01,6.370347459386904547e-04
1.458333333333333148e-01,1.189816527347879564e-03
1.666666666666666574e-01,2.036964901883292055e-03
1.875000000000000000e-01,3.250709687084763280e-03
2.083333333333333148e-01,4.891730418890239719e-03
2.291666666666666574e-01,7.011770856774917141e-03
2.500000000000000000e-01,9.658496968766257240e-03
2.708333333333333148e-01,1.287686503939174804e-02
2.916666666666666297e-01,1.670695375801987265e-02
3.125000000000000000e-01,2.118288009027196814e-02
3.333333333333333148e-01,2.633411751752890578e-02
3.541666666666666297e-01,3.218670913036116715e-02
3.750000000000000000e-01,3.876311483359516641e-02
3.958333333333333148e-01,4.608179037518597698e-02
4.166666666666666297e-01,5.415748287444563380e-02
4.375000000000000000e-01,6.300182356749782497e-02
4.583333333333333148e-01,7.262357730699117719e-02
4.791666666666666297e-01,8.302864599721396233e-02
5.000000000000000000e-01,9.422020124465863011e-02
5.208333333333332593e-01,1.061989703689679154e-01
5.416666666666666297e-01,1.189634709228440668e-01
5.625000000000000000e-01,1.325101392239461939e-01
5.833333333333332593e-01,1.468334550607712508e-01
6.041666666666666297e-01,1.619261138082870588e-01
6.250000000000000000e-01,1.777791995342362097e-01
6.458333333333332593e-01,1.943823216369090501e-01
6.666666666666666297e-01,2.117237336101397693e-01
6.875000000000000000e-01,2.297904589951867138e-01
7.083333333333332593e-01,2.485684196917132827e-01
7.291666666666666297e-01,2.680425521140847311e-01
7.500000000000000000e-01,2.881969113433402452e-01
7.708333333333332593e-01,3.090147718318762005e-01
7.916666666666666297e-01,3.304787267704167308e-01
8.125000000000000000e-01,3.525707821596816283e-01
8.333333333333332593e-01,3.752724439143693691e-01
8.541666666666666297e-01,3.985648001554071285e-01
8.750000000000000000e-01,4.224286003529066358e-01
8.958333333333332593e-01,4.468443307099392858e-01
9.166666666666666297e-01,4.717922849327803037e-01
9.375000000000000000e-01,4.972526307175075266e-01
9.583333333333332593e-01,5.232054726505440678e-01
9.791666666666666297e-01,5.496309116212539925e-01
1.000000000000000000e+00,5.765091004944774555e-01
1.020833333333333259e+00,6.038202960372304196e-01
1.041666666666666519e+00,6.315449073347881859e-01
1.062500000000000000e+00,6.596635408425677305e-01
1.083333333333333259e+00,6.881570420659399723e-01
1.104166666666666519e+00,7.170065338780960973e-01
1.125000000000000000e+00,7.461934515800401346e-01
1.145833333333333259e+00,7.756995748225442577e-01
1.166666666666666519e+00,8.055070564674362554e-01
1.187500000000000000e+00,8.355984484549426883e-01
1.208333333333333259e+00,8.659567247728634509e-01
1.229166666666666519e+00,8.965653016429931954e-01
1.250000000000000000e+00,9.274080550351359031e-01
1.270833333333333259e+00,9.584693356133708875e-01
1.291666666666666519e+00,9.897339812264984715e-01
1.312500000000000000e+00,1.021187327064053463e+00
1.333333333333333259e+00,1.052815213600869271e+00
1.354166666666666519e+00,1.084603992450807519e+00
1.375000000000000000e+00,1.116540530250452967e+00
1.395833333333333259e+00,1.148612210695508340e+00
1.416666666666666519e+00,1.180806934852495216e+00
1.437500000000000000e+00,1.213113119865890432e+00
1.458333333333333259e+00,1.245519696178170710e+00
1.479166666666666519e+00,1.278016103378134982e+00
1.500000000000000000e+00,1.310592284790287332e+00
1.520833333333333259e+00,1.343238680914528915e+00
1.541666666666666519e+00,1.375946221821397364e+00
1.562500000000000000e+00,1.408706318604175056e+00
1.583333333333333259e+00,1.441510853985195739e+00
1.604166666666666519e+00,1.474352172169396624e+00
1.625000000000000000e+00,1.507223068033685554e+00
