0.000000000000000000e+00,-1.515940409683426333e+04
2.083333333333333218e-02,3.714289759186006268e+04
4.166666666666666435e-02,3.606368233156736096e+04
6.250000000000000000e-02,3.497388942802637030e+04
8.333333333333332871e-02,3.386462925792647729e+04
1.041666666666666574e-01,3.382971604924968415e+04
1.250000000000000000e-01,3.379783222207939252e+04
1.458333333333333148e-01,3.376583679058030975e+04
1.666666666666666574e-01,3.373377781271127606e+04
1.875000000000000000e-01,3.370170123553584563e+04
2.083333333333333148e-01,3.366965093281042209e+04
2.291666666666666574e-01,3.363766874302025826e+04
2.500000000000000000e-01,3.360579450784915389e+04
2.708333333333333148e-01,3.357406611106616037e+04
2.916666666666666297e-01,3.354251951781038952e+04
3.125000000000000000e-01,3.351118881425252766e+04
3.333333333333333148e-01,3.348010624761000508e+04
3.541666666666666297e-01,3.344930226649028191e+04
3.750000000000000000e-01,3.341880556153536600e+04
3.958333333333333148e-01,3.338864310633856076e+04
4.166666666666666297e-01,3.335884019860316766e+04
4.375000000000000000e-01,3.332942050151154399e+04
4.583333333333333148e-01,3.330040608527088625e+04
4.791666666666666297e-01,3.327181746880239371e+04
5.000000000000000000e-01,3.324367366153794137e+04
5.208333333333332593e-01,3.321599220528875594e+04
5.416666666666666297e-01,3.318878921614939463e+04
5.625000000000000000e-01,3.316207942639981047e+04
5.833333333333332593e-01,3.313587622636806918e+04
6.041666666666666297e-01,3.311019176707480801e+04
6.250000000000000000e-01,3.308503716989871464e+04
6.458333333333332593e-01,3.306042234650685714e+04
6.666666666666666297e-01,3.303635597832649364e+04
6.875000000000000000e-01,3.301284556239841186e+04
7.083333333333332593e-01,3.298989745676540770e+04
7.291666666666666297e-01,3.296751692535432085e+04
7.500000000000000000e-01,3.294570818231287558e+04
7.708333333333332593e-01,3.292447443576442311e+04
7.916666666666666297e-01,3.290381793094605382e+04
8.125000000000000000e-01,3.288373999269734486e+04
8.333333333333332593e-01,3.286424106726975879e+04
8.541666666666666297e-01,3.284532076342810615e+04
8.750000000000000000e-01,3.282697789281807491e+04
8.958333333333332593e-01,3.280921050957576517e+04
9.166666666666666297e-01,3.279201594915723399e+04
